referencia_busca_cliente;referencia;numero;servicos.nao_faturavel;recorrencia;id_importacao_pessoa;servicos.quantidade;servicos.valor_unitario;data_primeiro_vencimento;dia_vencimento;servicos.data_inicio_servico;data_vigencia_inicial;data_vigencia_final;servicos.data_reajuste;data_proximo_reajuste;servicos.referencia;tipo_faturamento;codigo_plano_contas;servicos.codigos_vendedores;codigo_vendedor;servicos.comissoes;servicos.codigo_politica_comissao;codigo_banco_conta;codigo_forma_pagamento;indice_reajuste
1;5428;;;1;12358;4;50,00;15/05/2025;15;15/02/2025;15/02/2025;;;;95;1;133;29;29;45,00;1;2;5;0
1;4586;;;1;11574;1;100,00;15/05/2025;15;15/02/2025;15/02/2025;;;;116;1;133;34;34;0,00;1;2;5;0
1;5538;;;1;12465;2;109,50;15/05/2025;15;15/02/2025;15/02/2025;;;;4;1;133;82;82;28,00;1;2;5;0
1;5538;;;1;12465;4;26,50;15/05/2025;15;15/02/2025;15/02/2025;;;;95;1;133;82;82;15,00;1;2;5;0
1;5538;;;1;12465;1;25,00;15/05/2025;15;15/02/2025;15/02/2025;;;;134;1;133;82;82;28,00;1;2;5;0
1;5541;;;1;12468;1;300,00;15/05/2025;15;15/02/2025;15/02/2025;;;;4;1;133;16;16;45,00;1;2;5;0
1;5541;;;1;12468;1;200,00;15/05/2025;15;15/02/2025;15/02/2025;;;;118;1;133;16;16;0,00;1;2;5;0
1;5544;;;1;12473;1;300,00;15/05/2025;15;15/02/2025;15/02/2025;;;;4;1;133;16;16;45,00;1;2;5;0
1;5544;;;1;12473;2;50,00;15/05/2025;15;15/02/2025;15/02/2025;;;;95;1;133;16;16;45,00;1;2;5;0
1;5544;;;1;12473;2;0,01;15/05/2025;15;15/02/2025;15/02/2025;;;;117;1;133;16;16;45,00;1;2;5;0
1;3290;;;1;9872;1;60,00;15/05/2025;15;15/02/2025;15/02/2025;;;;95;1;133;16;16;45,00;1;2;5;0
1;5492;;;1;12428;2;115,00;20/05/2025;20;20/02/2025;20/02/2025;;;;4;1;133;75;75;45,00;1;2;5;0
1;5492;;;1;12428;2;110,00;20/05/2025;20;20/02/2025;20/02/2025;;;;18;1;133;75;75;45,00;1;2;5;0
1;5518;;;1;12446;1;99,90;20/05/2025;20;20/02/2025;20/02/2025;;;;140;1;133;60;60;0,00;1;2;5;0
1;5546;;;1;6172;1;150,00;20/05/2025;20;20/02/2025;20/02/2025;;;;119;1;133;16;16;45,00;1;2;5;0
1;5556;;;1;12485;1;150,00;20/05/2025;20;20/02/2025;20/02/2025;;;;119;1;133;16;16;45,00;1;2;5;0
1;5551;;;1;12479;1;140,00;21/05/2025;21;21/02/2025;21/02/2025;;;;119;1;133;21;21;45,00;1;2;5;0
1;4306;;;1;11270;1;0,01;03/05/2025;3;21/02/2025;21/02/2025;;;;131;1;133;18;18;0,00;1;2;5;0
1;5472;;;1;12397;1;300,00;25/05/2025;25;25/02/2025;25/02/2025;;;;4;1;133;30;30;28,00;1;2;5;0
1;5472;;;1;12397;3;50,00;25/05/2025;25;25/02/2025;25/02/2025;;;;95;1;133;30;30;28,00;1;2;5;0
1;5472;;;1;12397;1;0,01;25/05/2025;25;25/02/2025;25/02/2025;;;;117;1;133;30;30;28,00;1;2;5;0
1;5564;;;1;12491;1;120,00;25/05/2025;25;25/02/2025;25/02/2025;;;;119;1;133;12;12;45,00;1;2;5;0
1;5564;;;1;12491;2;25,00;25/05/2025;25;25/02/2025;25/02/2025;;;;95;1;133;12;12;45,00;1;2;5;0
1;5061;;;1;11976;4;65,00;25/05/2025;25;26/02/2025;26/02/2025;;;;31;1;133;20;20;0,00;1;2;5;0
1;5524;;;1;12453;1;99,90;27/05/2025;27;27/02/2025;27/02/2025;;;;140;1;133;60;60;0,00;1;2;5;0
1;5499;;;1;12297;1;0,01;30/05/2025;30;28/02/2025;28/02/2025;;;;126;1;133;34;34;0,00;1;2;5;0
1;5499;;;1;12297;1;157,98;30/05/2025;30;28/02/2025;28/02/2025;;;;116;1;133;34;34;0,00;1;2;5;0
1;5499;;;1;12297;1;324,64;30/05/2025;30;28/02/2025;28/02/2025;;;;31;1;133;34;34;0,00;1;2;5;0
1;4638;;;1;11636;2;40,00;10/05/2025;10;01/03/2025;01/03/2025;;;;135;1;133;51;51;45,00;1;2;5;0
1;5633;;;1;11695;4;0,01;31/05/2025;31;01/03/2025;01/03/2025;;;;31;1;133;20;20;0,00;1;2;5;0
1;5509;;;1;12436;1;150,00;02/05/2025;2;02/03/2025;02/03/2025;;;;18;1;133;30;30;28,00;1;2;5;0
1;5447;;;1;10717;3;62,33;10/05/2025;10;02/03/2025;02/03/2025;;;;31;1;133;30;30;28,00;1;2;5;0
1;5525;;;1;12454;1;99,90;02/05/2025;2;02/03/2025;02/03/2025;;;;140;1;133;60;60;0,00;1;2;5;0
1;5545;;;1;12474;1;242,59;02/05/2025;2;02/03/2025;02/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5545;;;1;12474;4;20,21;02/05/2025;2;02/03/2025;02/03/2025;;;;95;1;133;17;17;45,00;1;2;5;0
1;5589;;;1;12512;1;300,00;02/05/2025;2;02/03/2025;02/03/2025;;;;4;1;133;30;30;28,00;1;2;5;0
1;5539;;;1;12466;4;80,15;03/05/2025;3;03/03/2025;03/03/2025;;;;4;1;133;34;34;0,00;1;2;5;0
1;5539;;;1;12466;1;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;120;1;133;34;34;0,00;1;2;5;0
1;5539;;;1;12466;2;42,45;03/05/2025;3;03/03/2025;03/03/2025;;;;95;1;133;34;34;0,00;1;2;5;0
1;5539;;;1;12466;2;105,00;03/05/2025;3;03/03/2025;03/03/2025;;;;18;1;133;34;34;0,00;1;2;5;0
1;5539;;;1;12466;1;63,68;03/05/2025;3;03/03/2025;03/03/2025;;;;31;1;133;34;34;0,00;1;2;5;0
1;5542;;;1;12470;1;168,72;03/05/2025;3;03/03/2025;03/03/2025;;;;119;1;133;4;4;45,00;1;2;5;0
1;5374;;;1;8687;1;200,00;03/05/2025;3;03/03/2025;03/03/2025;;;;118;0;133;34;34;0,00;1;3;5;0
1;5572;;;1;12499;5;92,75;03/05/2025;3;03/03/2025;03/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5572;;;1;12499;1;155,69;03/05/2025;3;03/03/2025;03/03/2025;;;;116;1;133;18;18;45,00;1;2;5;0
1;5574;;;1;12500;2;143,43;03/05/2025;3;03/03/2025;03/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5574;;;1;12500;2;40,98;03/05/2025;3;03/03/2025;03/03/2025;;;;95;1;133;18;18;45,00;1;2;5;0
1;5574;;;1;12500;2;33,30;03/05/2025;3;03/03/2025;03/03/2025;;;;117;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;5;92,00;03/05/2025;3;03/03/2025;03/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;1;110,00;03/05/2025;3;03/03/2025;03/03/2025;;;;120;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;15;47,33;03/05/2025;3;03/03/2025;03/03/2025;;;;95;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;11;50,00;03/05/2025;3;03/03/2025;03/03/2025;;;;117;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;1;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;134;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;1;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;135;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;10;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;95;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;14;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;117;1;133;18;18;45,00;1;2;5;0
1;5585;;;1;12509;1;0,01;03/05/2025;3;03/03/2025;03/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5523;;;1;12452;2;160,00;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5523;;;1;12452;5;40,00;05/05/2025;5;05/03/2025;05/03/2025;;;;95;1;133;22;22;45,00;1;2;5;0
1;5523;;;1;12452;1;160,00;05/05/2025;5;05/03/2025;05/03/2025;;;;18;1;133;22;22;33,33;1;2;5;0
1;5529;;;1;12458;1;270,00;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5533;;;1;12461;1;270,00;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5540;;;1;12467;1;150,00;05/05/2025;5;05/03/2025;05/03/2025;;;;119;1;133;22;22;45,00;1;2;5;0
1;5540;;;1;12467;3;40,00;05/05/2025;5;05/03/2025;05/03/2025;;;;95;1;133;22;22;45,00;1;2;5;0
1;5543;;;1;12472;1;132,11;05/05/2025;5;05/03/2025;05/03/2025;;;;119;1;133;29;29;45,00;1;2;5;0
1;5543;;;1;12472;3;46,02;05/05/2025;5;05/03/2025;05/03/2025;;;;95;1;133;29;29;45,00;1;2;5;0
1;5543;;;1;12472;1;50,00;05/05/2025;5;05/03/2025;05/03/2025;;;;116;1;133;29;29;0,00;1;2;5;0
1;2855;;;1;6811;3;50,00;05/05/2025;5;05/03/2025;05/03/2025;;;;95;1;133;60;60;0,00;1;2;5;0
1;595;814;;1;5364;1;150,00;05/05/2025;5;05/03/2025;05/03/2025;;;;119;1;133;2;2;45,00;1;2;5;0
1;5268;;;1;12185;1;200,00;05/05/2025;5;05/03/2025;05/03/2025;;;;31;1;133;17;17;0,00;1;2;5;0
1;5555;;;1;12484;2;163,92;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;21;21;45,00;1;2;5;0
1;5555;;;1;12484;4;51,23;05/05/2025;5;05/03/2025;05/03/2025;;;;95;1;133;21;21;45,00;1;2;5;0
1;5523;;;1;12452;1;0,01;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;22;22;0,00;1;2;5;0
1;158;340;;1;5997;1;100,00;05/05/2025;5;05/03/2025;05/03/2025;;;;116;1;133;20;20;0,00;1;2;5;0
1;5579;;;1;12506;1;230,00;05/05/2025;5;05/03/2025;05/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;3262;;;1;9820;1;150,00;10/05/2025;10;06/03/2025;06/03/2025;;;;116;1;133;20;20;0,00;1;2;5;0
1;5536;;;1;12463;1;200,00;06/05/2025;6;06/03/2025;06/03/2025;;;;4;1;133;7;7;45,00;1;2;5;0
1;5536;;;1;12463;4;50,00;06/05/2025;6;06/03/2025;06/03/2025;;;;95;1;133;7;7;45,00;1;2;5;0
1;5536;;;1;12463;1;0,01;06/05/2025;6;06/03/2025;06/03/2025;;;;117;1;133;7;7;45,00;1;2;5;0
1;5591;;;1;8545;10;0,01;06/05/2025;6;06/03/2025;06/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;79;260;;1;6463;1;1118,87;10/05/2025;10;10/03/2025;10/03/2025;;01/08/2025;01/08/2025;4;0;;10;10;0,00;1;3;5;0
1;5348;;;1;12267;1;150,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;89;89;0,00;1;2;5;0
1;5348;;;1;12267;1;0,01;10/05/2025;10;10/03/2025;10/03/2025;;;;95;1;133;89;89;0,00;1;2;5;0
1;5348;;;1;12267;3;25,00;10/05/2025;10;10/03/2025;10/03/2025;;;;95;1;133;89;89;0,00;1;2;5;0
1;5348;;;1;12267;1;260,00;10/05/2025;10;10/03/2025;10/03/2025;;;;31;1;133;89;89;0,00;1;2;5;0
1;5511;;;1;12438;1;300,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;90;90;0,00;1;2;5;0
1;5520;;;1;12448;12;70,83;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;20;20;0,00;1;2;5;0
1;5520;;;1;12448;1;150,00;10/05/2025;10;10/03/2025;10/03/2025;;;;31;1;133;20;20;0,00;1;2;5;0
1;5520;;;1;12448;1;80,00;10/05/2025;10;10/03/2025;10/03/2025;;;;14;1;133;20;20;0,00;1;2;5;0
1;5530;;;1;12459;1;99,90;10/05/2025;10;10/03/2025;10/03/2025;;;;140;1;133;60;60;0,00;1;2;5;0
1;5534;;;1;12462;1;99,90;10/05/2025;10;10/03/2025;10/03/2025;;;;140;1;133;60;60;0,00;1;2;5;0
1;5537;;;1;12464;7;77,14;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;3660;;;1;10411;1;150,00;10/05/2025;10;10/03/2025;10/03/2025;;;;116;1;133;30;30;28,00;1;2;5;0
1;5557;;;1;11614;7;200,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5557;;;1;11614;70;20,00;10/05/2025;10;10/03/2025;10/03/2025;;;;95;1;133;17;17;45,00;1;2;5;0
1;5558;;;1;12486;2;200,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5558;;;1;12486;20;20,00;10/05/2025;10;10/03/2025;10/03/2025;;;;95;1;133;17;17;45,00;1;2;5;0
1;89;271;;1;6632;1;140,00;10/05/2025;10;10/03/2025;10/03/2025;;;;18;0;;57;57;0,00;1;3;5;0
1;5562;;;1;12489;2;125,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5566;;;1;12493;2;171,57;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5566;;;1;12493;1;0,01;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;496;710;;1;5673;1;120,00;10/05/2025;10;10/03/2025;10/03/2025;;;;120;1;133;60;60;0,00;1;2;5;0
1;5232;;;1;12157;2;100,00;10/05/2025;10;10/03/2025;10/03/2025;;;;18;0;;60;60;0,00;1;3;5;0
1;5573;;;1;5022;2;175,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;57;57;0,00;1;2;5;0
1;5573;;;1;5022;3;50,00;10/05/2025;10;10/03/2025;10/03/2025;;;;95;1;133;57;57;0,00;1;2;5;0
1;5576;;;1;12503;1;120,00;10/05/2025;10;10/03/2025;10/03/2025;;;;119;1;133;17;17;45,00;1;2;5;0
1;5232;;;1;12157;2;0,01;10/05/2025;10;10/03/2025;10/03/2025;;;;127;0;;60;60;0,00;1;3;5;0
1;5581;;;1;12507;1;194,22;10/05/2025;10;10/03/2025;10/03/2025;;;;119;1;133;18;18;45,00;1;2;5;0
1;5582;;;1;12507;5;131,10;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5583;;;1;12508;1;132,10;10/05/2025;10;10/03/2025;10/03/2025;;;;119;1;133;18;18;45,00;1;2;5;0
1;5584;;;1;12508;6;66,59;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5435;;;1;12364;1;180,00;10/05/2025;10;10/03/2025;10/03/2025;;;;118;1;133;91;91;80,00;1;2;5;0
1;3267;;;1;9829;1;90,00;10/05/2025;10;10/03/2025;10/03/2025;;;;4;1;133;20;20;0,00;1;2;5;0
1;5549;;;1;12477;2;145,00;11/05/2025;11;11/03/2025;11/03/2025;;;;4;1;133;75;75;45,00;1;2;5;0
1;5554;;;1;12483;1;291,23;11/05/2025;11;11/03/2025;11/03/2025;;;;4;1;133;60;60;0,00;1;2;5;0
1;5549;;;1;12477;1;50,00;11/05/2025;11;11/03/2025;11/03/2025;;;;95;1;133;75;75;45,00;1;2;5;0
1;5549;;;1;12477;1;0,01;11/05/2025;11;11/03/2025;11/03/2025;;;;95;1;133;75;75;45,00;1;2;5;0
1;5547;;;1;12476;1;120,00;12/05/2025;12;12/03/2025;12/03/2025;;;;119;1;133;86;86;45,00;1;2;5;0
1;5547;;;1;12476;1;40,00;12/05/2025;12;12/03/2025;12/03/2025;;;;95;1;133;86;86;45,00;1;2;5;0
1;5269;;;1;12186;1;150,00;12/05/2025;12;12/03/2025;12/03/2025;;;;116;1;133;20;20;0,00;1;2;5;0
1;5561;;;1;11897;1;120,00;12/05/2025;12;12/03/2025;12/03/2025;;;;119;1;133;86;86;45,00;1;2;5;0
1;5145;;;1;11409;1;150,00;05/05/2025;5;12/03/2025;12/03/2025;;;;116;1;133;51;51;33,33;1;2;5;0
1;5552;;;1;12480;2;175,00;14/05/2025;14;14/03/2025;14/03/2025;;;;4;1;133;60;60;0,00;1;2;5;0
1;5552;;;1;12480;4;50,00;14/05/2025;14;14/03/2025;14/03/2025;;;;95;1;133;60;60;0,00;1;2;5;0
1;5552;;;1;12480;4;0,01;14/05/2025;14;14/03/2025;14/03/2025;;;;117;1;133;60;60;0,00;1;2;5;0
1;5552;;;1;12480;1;100,00;14/05/2025;14;14/03/2025;14/03/2025;;;;135;1;133;60;60;0,00;1;2;5;0
1;5552;;;1;12480;1;0,01;14/05/2025;14;14/03/2025;14/03/2025;;;;31;1;133;60;60;0,00;1;2;5;0
1;4257;;;1;11220;1;130,21;10/05/2025;10;14/03/2025;14/03/2025;;;;119;1;133;22;22;45,00;1;2;5;0
1;4898;;;1;11791;1;50,00;15/05/2025;15;15/03/2025;15/03/2025;;;;124;1;133;90;90;0,00;1;2;5;0
1;5559;;;1;12487;1;300,00;15/05/2025;15;15/03/2025;15/03/2025;;;;4;1;133;51;51;45,00;1;2;5;0
1;5559;;;1;12487;3;0,01;15/05/2025;15;15/03/2025;15/03/2025;;;;95;1;133;51;51;0,00;1;2;5;0
1;4499;;;1;11495;1;0,01;15/05/2025;15;15/03/2025;15/03/2025;;;;127;1;133;7;7;0,00;1;2;5;0
1;3525;;;1;10214;1;150,00;15/05/2025;15;15/03/2025;15/03/2025;;;;116;1;133;34;34;0,00;1;2;5;0
1;5590;;;1;12513;1;200,00;15/05/2025;15;15/03/2025;15/03/2025;;;;4;1;133;51;51;45,00;1;2;5;0
1;5560;;;1;12488;1;256,86;16/05/2025;16;16/03/2025;16/03/2025;;;;4;1;133;60;60;0,00;1;2;5;0
1;5560;;;1;12488;6;28,54;16/05/2025;16;16/03/2025;16/03/2025;;;;95;1;133;60;60;0,00;1;2;5;0
1;5560;;;1;12488;1;0,01;16/05/2025;16;16/03/2025;16/03/2025;;;;116;1;133;60;60;0,00;1;2;5;0
1;4424;409;;1;11409;5;50,00;30/05/2025;30;17/03/2025;17/03/2025;;;;31;1;133;51;51;0,00;1;2;5;0
1;69;250;;1;7275;1;0,01;02/05/2025;2;17/03/2025;17/03/2025;;;;95;1;133;30;30;28,00;1;2;5;0
1;5367;;;1;12285;1;0,01;03/05/2025;3;18/03/2025;18/03/2025;;;;131;1;133;18;18;45,00;1;2;5;0
1;5370;;;1;12287;1;0,01;03/05/2025;3;18/03/2025;18/03/2025;;;;131;1;133;18;18;0,00;1;2;5;0
1;5615;;;1;12535;10;0,01;18/05/2025;18;18/03/2025;18/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5616;;;1;12535;1;200,00;03/05/2025;3;18/03/2025;18/03/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;5616;;;1;12535;1;40,00;03/05/2025;3;19/03/2025;19/03/2025;;;;95;1;133;18;18;45,00;1;2;5;0
1;4858;;;1;11748;1;0,01;03/05/2025;3;19/03/2025;19/03/2025;;;;131;1;133;18;18;0,00;1;2;5;0
1;5565;;;1;12492;2;90,00;20/05/2025;20;20/03/2025;20/03/2025;;;;119;1;133;12;12;45,00;1;2;5;0
1;5567;;;1;12494;1;110,00;20/05/2025;20;20/03/2025;20/03/2025;;;;140;1;133;86;86;0,00;1;2;5;0
1;5571;;;1;12498;2;152,50;20/05/2025;20;20/03/2025;20/03/2025;;;;4;1;133;75;75;45,00;1;2;5;0
1;5571;;;1;12498;2;50,00;20/05/2025;20;20/03/2025;20/03/2025;;;;95;1;133;75;75;45,00;1;2;5;0
1;5571;;;1;12498;3;0,01;20/05/2025;20;20/03/2025;20/03/2025;;;;95;1;133;75;75;0,00;1;2;5;0
1;5571;;;1;12498;2;62,50;20/05/2025;20;20/03/2025;20/03/2025;;;;31;1;133;75;75;0,00;1;2;5;0
1;5603;;;1;12525;1;150,00;20/05/2025;20;20/03/2025;20/03/2025;;;;119;1;133;22;22;45,00;1;2;5;0
1;4750;;;1;11712;1;0,01;20/05/2025;20;21/03/2025;21/03/2025;;;;131;1;133;20;20;0,00;1;2;5;0
1;5568;;;1;12495;2;145,36;27/05/2025;27;27/03/2025;27/03/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5568;;;1;12495;3;42,45;27/05/2025;27;27/03/2025;27/03/2025;;;;95;1;133;22;22;45,00;1;2;5;0
1;5568;;;1;12495;1;141,51;27/05/2025;27;27/03/2025;27/03/2025;;;;18;1;133;22;22;33,33;1;2;5;0
1;3178;;;1;9699;2;0,01;26/05/2025;26;27/03/2025;27/03/2025;;;;117;1;133;16;16;0,00;1;2;5;0
1;4910;;;1;11805;1;0,01;27/05/2025;27;27/03/2025;27/03/2025;;;;4;1;133;30;30;0,00;1;2;5;0
1;5633;;;1;11695;1;2100,00;31/05/2025;31;31/03/2025;31/03/2025;;;;137;1;39;20;20;20,00;1;2;5;0
1;5610;;;1;7749;1;0,01;10/05/2025;10;01/04/2025;01/04/2025;;;;4;1;133;20;20;0,00;1;2;5;0
1;668;932;;1;6301;2;60,00;02/05/2025;2;02/04/2025;02/04/2025;;;;31;1;133;17;17;45,00;1;2;5;0
1;4904;;;1;11797;1;0,01;02/05/2025;2;02/04/2025;02/04/2025;;;;31;1;133;30;30;28,00;1;2;5;0
1;5612;;;1;12533;5;81,66;02/05/2025;2;02/04/2025;02/04/2025;;;;4;1;133;17;17;45,00;1;2;5;0
1;5612;;;1;12533;3;26,95;02/05/2025;2;02/04/2025;02/04/2025;;;;95;1;133;17;17;45,00;1;2;5;0
1;5612;;;1;12533;2;62,50;02/05/2025;2;02/04/2025;02/04/2025;;;;31;1;133;17;17;45,00;1;2;5;0
1;5639;;;1;12560;1;300,00;02/05/2025;2;02/04/2025;02/04/2025;;;;4;1;133;30;30;28,00;1;2;5;0
1;608;849;;1;5493;1;0,01;05/05/2025;5;02/04/2025;02/04/2025;;;;4;0;;20;20;0,00;1;3;5;0
1;5553;;;1;12481;3;132,33;03/05/2025;3;03/04/2025;03/04/2025;;;;4;0;;10;10;0,00;1;3;5;0
1;5553;;;1;12481;2;84,00;03/05/2025;3;03/04/2025;03/04/2025;;;;18;0;;10;10;0,00;1;3;5;0
1;5553;;;1;12481;1;25,00;03/05/2025;3;03/04/2025;03/04/2025;;;;31;0;;10;10;0,00;1;3;5;0
1;5563;;;1;12490;2;175,00;03/05/2025;3;03/04/2025;03/04/2025;;;;4;1;133;10;10;0,00;1;2;5;0
1;5563;;;1;12490;2;30,00;03/05/2025;3;03/04/2025;03/04/2025;;;;31;1;133;10;10;0,00;1;2;5;0
1;5588;;;1;12511;2;157,50;03/05/2025;3;03/04/2025;03/04/2025;;;;4;1;133;10;10;0,00;1;2;5;0
1;5588;;;1;12511;1;35,00;03/05/2025;3;03/04/2025;03/04/2025;;;;95;1;133;10;10;0,00;1;2;5;0
1;5588;;;1;12511;1;0,01;03/05/2025;3;03/04/2025;03/04/2025;;;;117;1;133;10;10;0,00;1;2;5;0
1;5588;;;1;12511;2;80,00;03/05/2025;3;03/04/2025;03/04/2025;;;;31;1;133;10;10;0,00;1;2;5;0
1;5596;;;1;12518;1;200,00;03/05/2025;3;03/04/2025;03/04/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;1154;179;;1;6813;1;180,00;03/05/2025;3;03/04/2025;03/04/2025;;;;118;0;;2;2;0,00;1;3;5;0
1;1154;179;;1;6813;1;0,01;03/05/2025;3;03/04/2025;03/04/2025;;;;4;0;;2;2;0,00;1;3;5;0
1;1154;179;;1;6813;1;0,01;03/05/2025;3;03/04/2025;03/04/2025;;;;18;0;;2;2;0,00;1;3;5;0
1;1150;175;;1;6808;1;180,00;03/05/2025;3;03/04/2025;03/04/2025;;;;118;0;;2;2;0,00;1;3;5;0
1;1150;175;;1;6808;1;0,01;03/05/2025;3;03/04/2025;03/04/2025;;;;4;0;;2;2;0,00;1;3;5;0
1;1150;175;;1;6808;1;0,01;03/05/2025;3;03/04/2025;03/04/2025;;;;18;0;;2;2;0,00;1;3;5;0
1;5601;;;1;12523;1;200,00;03/05/2025;3;03/04/2025;03/04/2025;;;;4;1;133;18;18;45,00;1;2;5;0
1;4876;;;1;11768;1;140,00;06/05/2025;6;03/04/2025;03/04/2025;;;;119;1;133;4;4;45,00;1;2;5;0
1;4957;;;1;11856;6;45,00;03/05/2025;3;03/04/2025;03/04/2025;;;;95;1;133;10;10;0,00;1;2;5;0
1;608;849;;1;5493;1;30,00;05/05/2025;5;05/04/2025;05/04/2025;;;;31;0;;20;20;0,00;1;3;5;0
1;3991;;;1;8100;1;160,00;05/05/2025;5;05/04/2025;05/04/2025;;;;18;1;133;22;22;33,33;1;2;5;0
1;5569;;;1;12496;2;143,44;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;10;10;0,00;1;2;5;0
1;5569;;;1;12496;1;20,49;05/05/2025;5;05/04/2025;05/04/2025;;;;31;1;133;10;10;0,00;1;2;5;0
1;5586;;;1;12510;2;175,00;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;29;29;45,00;1;2;5;0
1;5586;;;1;12510;1;100,00;05/05/2025;5;05/04/2025;05/04/2025;;;;116;1;133;29;29;45,00;1;2;5;0
1;5366;;;1;12284;1;150,00;06/05/2025;6;05/04/2025;05/04/2025;;;;116;1;133;17;17;0,00;1;2;5;0
1;3263;;;1;9821;1;150,00;05/05/2025;5;05/04/2025;05/04/2025;;;;116;1;133;20;20;0,00;1;2;5;0
1;5595;;;1;12517;1;270,00;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5595;;;1;12517;2;50,00;05/05/2025;5;05/04/2025;05/04/2025;;;;95;1;133;22;22;45,00;1;2;5;0
1;3283;;;1;9859;1;180,00;05/05/2025;5;05/04/2025;05/04/2025;;;;118;1;133;45;45;0,00;1;2;5;0
1;3283;;;1;9859;1;0,01;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;45;45;0,00;1;2;5;0
1;3283;;;1;9859;1;0,01;05/05/2025;5;05/04/2025;05/04/2025;;;;18;1;133;45;45;0,00;1;2;5;0
1;2855;;;1;6811;1;180,00;05/05/2025;5;05/04/2025;05/04/2025;;;;118;1;133;60;60;0,00;1;2;5;0
1;2855;;;1;6811;1;0,01;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;60;60;0,00;1;2;5;0
1;2855;;;1;6811;1;0,01;05/05/2025;5;05/04/2025;05/04/2025;;;;18;1;133;60;60;0,00;1;2;5;0
1;5602;;;1;12524;2;135,00;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5540;;;1;12467;1;50,00;05/05/2025;5;05/04/2025;05/04/2025;;;;117;1;133;22;22;45,00;1;2;5;0
1;5523;;;1;12452;1;200,00;05/05/2025;5;05/04/2025;05/04/2025;;;;31;1;133;22;22;0,00;1;2;5;0
1;5613;;;1;9326;1;242,52;05/05/2025;5;05/04/2025;05/04/2025;;;;4;1;133;22;22;45,00;1;2;5;0
1;5613;;;1;9326;2;40,42;05/05/2025;5;05/04/2025;05/04/2025;;;;95;1;133;22;22;45,00;1;2;5;0
1;5613;;;1;9326;2;0,01;05/05/2025;5;05/04/2025;05/04/2025;;;;95;1;133;22;22;45,00;1;2;5;0
